product_type,product_package_name_ar,product_package_name_en,product_duration,product_package_descr_ar,product_package_descr_en,product_package_validity,value_proposition_ar,value_proposition_en,frequency,label_ar,label_en,product_quantity,roles,price,discounted_price,cat_arabic_name,cat_english_name,product_package_id,product_package_offer_id
auto_refresh_ad,جدد اعلانك 3 مرات يومياً لمدة 3  أيام,Bump up 3 times daily for 3 days,"14 days, 0:00:00",جدد اعلانك 3 مرات يومياً لمدة 3  أيام,Bump up 3 times daily for 3 days,30 days,"","","1 day, 0:00:00",28 Bump up daily for 14 days,28 Bump up daily for 14 days,1,"{public,single}",0,,عقارات,Properties,1285,4666
auto_refresh_ad,5 اعلانات ممنيزة لمدة 14 يوم,5 - Featured Ads for 14 days,90 days,اشتري 5 اعلانات مميزة يمكن استعماله على اعلانات مختلفة بسعر مخفض,Buy 5 Featured Ads that can be used on different Ads at a discounted price,30 days,"","",30 days,جديد,New,5,"{public,multiple}",69,59,شقق وفلل للبيع,Apartments & Villas For Sale,1269,4588
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",4,2.72,الباحثين عن عمل,Job Seekers,1349,5519
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",11,9.9,أجهزة تكييف وتدفئة,"AC, Cooling & Heating",1349,5451
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",12,10.8,لابتوب، تابلت و كمبيوتر,"Laptops, Tablets, Computers",1349,5458
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",10,9,ألعاب الفيديو,Video Games,1349,5461
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",10,9,أجهزة صوتية، سماعات ومكبرات صوت,Home Audio & Speakers,1349,5456
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",11,9.9,غسالات و نشافات,Washing Machines & Dryers,1349,5462
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",13,11.7,موبايلات واكسسواراتها,Mobile Phones & Accessories,1349,5669
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",6,3.48,مستلزمات أطفال,Kids & Babies,1349,5660
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",12,10.8,كاميرات وتصوير,Cameras,1349,5452
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",10,9,قطع الكمبيوتر وأجهزة إتصالات,Computer Parts & IT Accessories,1349,5454
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",10,9,أجهزة منزلية أخرى,Other Home Appliances,1349,5459
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",11,9.9,تلفزيونات و فيديو,TV & Video,1349,5460
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,الأكثر مبيعا,Best Selling,1,"{public,single}",11,9.9,أدوات وأجهزة المطبخ,Kitchen Equipment & Appliances,1349,5457
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",16,10.88,وظائف شاغرة,Jobs Available,1349,5520
auto_refresh_ad,5 اعلانات ممنيزة لمدة 14 يوم,5 - Featured Ads for 14 days,90 days,اشتري 5 اعلانات مميزة يمكن استعماله على اعلانات مختلفة بسعر مخفض,Buy 5 Featured Ads that can be used on different Ads at a discounted price,30 days,"","",30 days,جديد,New,5,"{public,multiple}",56,48,شقق وفلل للإيجار,Apartments & Villas For Rent,1269,5785
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",25,15,ساعات,Watches,1263,5506
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,,,1,"{public,single}",51,,شاليهات وكبائن للبيع,Chalets & Cabins For Sale,788,732
featured_ad,إعلان صالح لمدة ١٤ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 14 days, Bump up for the first 7 days","14 days, 0:00:00",إعلان صالح لمدة ١٤ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 14 days, Bump up for the first 7 days",30 days,"","",,"","",1,"{public,single}",74.5,67,شقق وفلل للبيع,Apartments & Villas For Sale,1274,4604
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,"","",1,"{public,single}",11,6.6,اكسسوارات للرجال,Accessories for Men,1263,5499
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",54,51.3,أرقام لوحات,Number Plates,1263,5559
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,"","",1,"{public,single}",23,22.08,الأثاث والديكور المنزلي,Home Furniture & Decor,1263,5651
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,الأكثر مبيعا,Best Selling,1,"{public,single}",21,17.85,حيوانات أليفة,Pets,788,5673
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",35,19.25,خدمات,Services,1263,5685
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",35,,عقارات تجارية للإيجار,Commercials For Rent,788,5828
featured_ad,إعلان صالح لمدة ١٤ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 14 days, Bump up for the first 7 days","14 days, 0:00:00",إعلان صالح لمدة ١٤ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 14 days, Bump up for the first 7 days",30 days,"","",,"","",1,"{public,single}",48,44,عقارات تجارية للإيجار,Commercials For Rent,1274,5847
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,🔥,🔥,1,"{public,single}",32,30.4,دراجات نارية ورباعية,Motorcycles & ATVs,1263,5558
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,الأكثر مبيعا,Best Selling,1,"{public,single}",26,,سيارات للإيجار,Cars for Rent,788,5715
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,,,1,"{public,single}",51,,عقارات تجارية للبيع,Commercials For Sale,788,4099
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,,,1,"{public,single}",51,,ابنية ووحدات متعددة,Buildings & Multiple Units,788,4106
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,🔥,🔥,1,"{public,single}",55,52.25,باصات ومركبات ثقيلة,Trucks & Buses,1263,5561
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",42,39.9,مركبات أخرى,Others Vehicles,788,5596
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",42,39.9,باصات ومركبات ثقيلة,Trucks & Buses,788,5597
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,7 days,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,30 days,"","",12:00:00,"","",1,"{public,single}",15,13.5,لابتوب، تابلت و كمبيوتر,"Laptops, Tablets, Computers",1256,5409
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,7 days,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,30 days,"","",12:00:00,"","",1,"{public,single}",12,10.8,غسالات و نشافات,Washing Machines & Dryers,1256,5413
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوعين,Bump up daily for 2 weeks,"14 days, 0:00:00",سيتم رفع إعلانك كل يوم لمدة أسبوعين إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of two weeks.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",9,5.4,اكسسوارات للرجال,Accessories for Men,870,5475
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوعين,Bump up daily for 2 weeks,"14 days, 0:00:00",سيتم رفع إعلانك كل يوم لمدة أسبوعين إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of two weeks.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",6,5.7,قطع غيار للمركبات,All Vehicles Spare Parts,870,5538
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,7 days,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,30 days,"","",12:00:00,"","",1,"{public,single}",12,10.8,تلفزيونات و فيديو,TV & Video,1256,5411
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوعين,Bump up daily for 2 weeks,"14 days, 0:00:00",سيتم رفع إعلانك كل يوم لمدة أسبوعين إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of two weeks.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",9,5.4,ملابس للرجال,Clothing for Men,870,5477
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوعين,Bump up daily for 2 weeks,"14 days, 0:00:00",سيتم رفع إعلانك كل يوم لمدة أسبوعين إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of two weeks.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",48,45.6,سيارات للبيع,Cars for Sale,870,5541
auto_refresh_ad,جدد اعلانك يومياً لمدة أسبوعين,Bump up daily for 2 weeks,"14 days, 0:00:00",سيتم رفع إعلانك كل يوم لمدة أسبوعين إلى أعلى الصفحة الأولى,Your Ad will be promoted to the top of the first page every day for the duration of two weeks.,30 days,"","","1 day, 0:00:00","","",1,"{public,single}",18,9.9,خدمات,Services,870,5678
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,7 days,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,30 days,"","",12:00:00,الأكثر مبيعا,Best Selling,1,"{public,single}",5,4.5,ألعاب الفيديو,Video Games,1256,5412
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,7 days,جدد اعلانك مرتين يومياً لمدة 7 أيام,Bump up 2 times per day for 7 days,30 days,"","",12:00:00,"","",1,"{public,single}",18,,غرف للإيجار,Rooms for Rent,1256,5822
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",11,9.9,أجهزة ألعاب الفيديو والإكسسوارات,Gaming Consoles & Accessories,1349,5455
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",12,10.2,حيوانات أليفة,Pets,1349,5676
auto_refresh_ad,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",3 days,إعلان صالح لمدة ٢١ يوم و مميز لاول ٧ ايام,"Place 1 Ad for 21 days, Featured for the first 7 days",30 days,"","",1 day 12:00:00,"","",1,"{public,single}",10,9,أجهزة تنضيف,Cleaning Appliances,1349,5453
featured_ad,إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days","3 days, 0:00:00",إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days",30 days,"","",,الأكثر مبيعا,Best Selling,1,"{public,single}",11,9.9,أدوات وأجهزة المطبخ,Kitchen Equipment & Appliances,1350,5457
featured_ad,إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days","3 days, 0:00:00",إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days",30 days,"","",,"","",1,"{public,single}",16,10.88,وظائف شاغرة,Jobs Available,1350,5520
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",5,4.75,قطع غيار للمركبات,All Vehicles Spare Parts,786,5581
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,الأكثر مبيعا,Best Selling,1,"{public,single}",15,14.25,مركبات أخرى,Others Vehicles,786,5587
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,الأكثر مبيعا,Best Selling,1,"{public,single}",10,9,موبايلات واكسسواراتها,Mobile Phones & Accessories,786,5667
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,,,1,"{public,single}",20,,عقارات تجارية للبيع,Commercials For Sale,786,4102
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",14,9.52,وظائف شاغرة,Jobs Available,786,5516
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,,,1,"{public,single}",20,,اراضي للبيع,Lands for Sale,786,4103
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",12,6.6,خدمات,Services,786,5683
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",12,,غرف للإيجار,Rooms for Rent,786,5832
featured_ad,إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days","3 days, 0:00:00",إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days",30 days,"","",,"","",1,"{public,single}",11,9.9,أجهزة ألعاب الفيديو والإكسسوارات,Gaming Consoles & Accessories,1350,5455
featured_ad,إعلان مميز لمدة ثلاثة أيام,Featured Ad for 3 days,"3 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,الأكثر مبيعا,Best Selling,1,"{public,single}",9,8.55,دراجات نارية ورباعية,Motorcycles & ATVs,786,5585
featured_ad,إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days","3 days, 0:00:00",إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days",30 days,"","",,"","",1,"{public,single}",12,10.2,حيوانات أليفة,Pets,1350,5676
featured_ad,إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days","3 days, 0:00:00",إعلان صالح لمدة ٢١ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 21 days, Bump up for the first 7 days",30 days,"","",,"","",1,"{public,single}",10,9,أجهزة تنضيف,Cleaning Appliances,1350,5453
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,"","",1,"{public,single}",40,,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1263,5801
featured_ad,إعلان صالح لمدة ١٤ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 14 days, Bump up for the first 7 days","14 days, 0:00:00",إعلان صالح لمدة ١٤ يوم و يتجدد لاول ٧ يوم,"Place 1 Ad for 14 days, Bump up for the first 7 days",30 days,"","",,"","",1,"{public,single}",48,44,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1274,5809
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,"","",1,"{public,single}",25,15,مجوهرات و فوبجو,Jewelry & Faux-Bijoux,1263,5503
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,الأكثر مبيعا,Best Selling,1,"{public,single}",8,4.8,الموضة والجمال,Fashion & Beauty,788,5631
featured_ad,إعلان مميز لمدة أسبوعين,Featured Ad for 14 days,"14 days, 0:00:00",سيظهر إعلانك  في قسم الإعلانات المميزة,Your Ad will appear in the featured Ads section,30 days,"","",,"","",1,"{public,single}",20,19,قوارب,Boats,788,5591
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,"","",1,"{public,single}",17,,مواهب، موسيقى وفنون وكتب,"Hobbies, Music, Art & Books",1263,5642
featured_ad,باقة Turbo 14 يوما,Turbo Bundle - 14 Days,"14 days, 0:00:00",إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 14 يوم  يتجدد كل 36 ساعة,Featured Ad for 14 days & Bump up every 36 hours,,الأكثر مبيعا,Best Selling,1,"{public,single}",28,22.4,المعدات الرياضة,Sports & Equipment,1263,5694
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",3,2.7,قطع الكمبيوتر وأجهزة إتصالات,Computer Parts & IT Accessories,1261,5393
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",7,6.3,أدوات وأجهزة المطبخ,Kitchen Equipment & Appliances,1261,5396
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",9,8.1,لابتوب، تابلت و كمبيوتر,"Laptops, Tablets, Computers",1261,5397
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",8,7.68,الأثاث والديكور المنزلي,Home Furniture & Decor,1261,5643
ad_limit_bump,باقة Turbo 7 يوما,Turbo Bundle - 7 Days,"14 days, 0:00:00",إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,30 days,إعلان مميز لمدة 7 يوم  يتجدد كل 36 ساعة,Featured Ad for 7 days & Bump up every 36 hours,,"","",1,"{public,single}",32,30,شاليهات وكبائن للإيجار,Chalets & Cabins For Rent,1281,5818
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",5,4.5,أجهزة ألعاب الفيديو والإكسسوارات,Gaming Consoles & Accessories,1261,5394
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",3,2.7,أجهزة منزلية أخرى,Other Home Appliances,1261,5398
auto_refresh_ad,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,3 days,جدد اعلانك مرتين يومياً لمدة 3 أيام,Bump up 2 times per day for 3 days,30 days,"","",12:00:00,"","",1,"{public,single}",7,6.3,تلفزيونات و فيديو,TV & Video,1261,5399
